λ,T,Optical Density
1944,0.88261566,0.05422837125631811
1943,0.8888549299999999,0.05116911444213456
1942,0.8944466400000001,0.04844556302817311
1941,0.90050651,0.045513143203295525
1940,0.90615426,0.04279786351078118
1939,0.91134842,0.04031555501984368
1938,0.91514534,0.03850992741173386
1937,0.9182397299999999,0.03704392029742119
1936,0.92081806,0.03582617147923465
1935,0.92284746,0.03487007877372572
1934,0.92383748,0.034404422445618615
1933,0.92387825,0.034385256958479445
1932,0.92289867,0.03484597987944928
1931,0.9209615,0.03575852472935959
1930,0.9185969,0.03687502453443062
1929,0.9154174500000001,0.038380813160109495
1928,0.91113461,0.04041745610981079
1927,0.9063536000000001,0.04270233591139004
1926,0.90115215,0.04520187680469924
1925,0.89559104,0.04789025999924122
1924,0.8902391000000001,0.05049333508008644
1923,0.88507137,0.05302170744066596
1922,0.8798532,0.055589782109188086
1921,0.87402038,0.05847844057114665
1920,0.86801164,0.06147445091351471
1919,0.86280961,0.06408502635724368
1918,0.8585668200000001,0.06622589918915257
1917,0.8546651,0.06820402996724137
1916,0.8523919,0.06936068589591347
1915,0.8508505100000001,0.07014673649009381
1914,0.8495580699999999,0.07080693036923982
1913,0.84850831,0.07134389999395185
1912,0.8480137499999999,0.0715971058792373
1911,0.84857252,0.07131103644590704
1910,0.8498146,0.07067581190857998
1909,0.8519740400000001,0.0695736381634812
1908,0.8550977500000001,0.06798423631386304
1907,0.85845625,0.06628183313875342
1906,0.86362292,0.06367584028704576
1905,0.86854471,0.061207820502425646
1904,0.87408897,0.058444360027467855
1903,0.8796098000000001,0.05570994067753482
1902,0.88543341,0.05284409484317869
1901,0.8916119899999999,0.049824099954220435
1900,0.89838579,0.04653712604022543
1899,0.90473336,0.04347939575956453
1898,0.91147862,0.04025351387123316
1897,0.9170117000000001,0.037625123203454604
1896,0.92192554,0.035304153645905514
1895,0.92662632,0.033095368207519654
1894,0.93123841,0.030939119349012275
1893,0.93532496,0.029037475955410383
1892,0.93876062,0.027445136878524307
1891,0.94156481,0.02614978116335194
1890,0.94328294,0.02535802004114664
1889,0.94432993,0.02487624537912305
1888,0.94519358,0.024479236870437533
1887,0.9453538,0.02440562574300084
1886,0.9447219099999999,0.024696012365020416
1885,0.94388339,0.025081656345680957
1884,0.9421320299999999,0.02588823108985855
1883,0.93963933,0.02703881347329821
1882,0.9376796500000001,0.02794550916912206
1881,0.93537789,0.029012899944385113
1880,0.9324499799999999,0.03037445602612271
