λ,T,Optical Density
336,6.0325e-07,6.2195
335,4.81562e-07,6.31735
334,4.0111499999999995e-07,6.39673
333,7.75982e-07,6.11015
332,3.04595e-07,6.51628
331,2.67054e-07,6.5734
330,5.32733e-07,6.27349
329,3.81384e-07,6.41864
328,2.7363900000000003e-07,6.56282
327,3.58222e-07,6.44585
326,5.04421e-07,6.29721
325,2.81941e-07,6.54984
324,3.0819399999999996e-07,6.51118
323,1.1258400000000001e-07,6.94852
322,4.53301e-07,6.34361
321,1.68842e-07,6.77252
320,2.16653e-07,6.66424
319,2.94379e-07,6.53109
318,2.20083e-07,6.65741
317,4.10832e-07,6.38634
316,2.38772e-07,6.62202
315,2.10926e-07,6.67587
314,7.37936e-08,7.13198
313,1.08969e-07,6.9627
312,1.47872e-07,6.83011
311,3.3418699999999997e-07,6.47601
310,1.34553e-07,6.87111
309,2.1850100000000003e-08,7.66055
308,9.72412e-08,7.01215
307,1.2815e-07,6.89228
306,2.7103e-07,6.56698
305,5.52806e-09,8.25743
304,2.6444800000000002e-08,7.57766
303,2.40396e-07,6.61907
302,9.284110000000001e-08,7.03226
301,3.92848e-08,7.40578
300,1.6967099999999998e-07,6.77039
299,7.37385e-08,7.13231
298,4.5485e-08,7.34213
297,2.19928e-07,6.65772
296,2.59754e-08,7.58544
295,1.73723e-07,6.76014
294,5.984699999999999e-08,7.22296
293,2.2260699999999998e-07,6.65246
292,6.94069e-08,7.1586
291,1.5709e-07,6.80385
290,1.9751499999999998e-07,6.7044
289,5.1870100000000006e-08,7.28508
288,1.00186e-07,6.99919
287,1.73543e-07,6.76059
286,2.57333e-08,7.5895
285,7.32025e-08,7.13547
284,1.36385e-07,6.86523
283,3.39369e-08,7.46933
282,2.79336e-07,6.55387
281,4.5018200000000004e-08,7.34661
280,3.41732e-08,7.46631
279,7.43374e-08,7.12879
278,2.40767e-07,6.6184
277,7.776e-08,7.10924
276,7.06118e-08,7.15112
275,1.9085000000000002e-07,6.71931
274,1.155e-07,6.93742
273,2.6981500000000002e-08,7.56893
272,2.65703e-07,6.5756
271,7.40791e-08,7.1303
270,9.56569e-08,7.01928
269,2.27141e-07,6.6437
268,3.73272e-08,7.42797
267,5.99321e-08,7.22234
266,2.24644e-07,6.6485
265,3.33445e-08,7.47698
264,5.30152e-08,7.2756
263,1.05779e-08,7.9756
262,1.96503e-07,6.70663
261,8.48126e-08,7.07154
260,9.683589999999999e-08,7.01396
259,7.72288e-08,7.11222
258,8.49478e-08,7.07085
257,7.14457e-08,7.14602
256,1.57546e-07,6.80259
255,2.4384e-08,7.6129
254,1.2329100000000002e-07,6.90907
253,2.07681e-07,6.6826
252,9.42145e-08,7.02588
251,1.01326e-07,6.99428
250,9.38513e-08,7.02756
249,1.6384000000000002e-07,6.78558
248,2.55746e-07,6.59219
247,6.70929e-08,7.17332
246,1.87171e-07,6.72776
245,3.47943e-07,6.45849
244,1.06793e-07,6.97146
243,1.51246e-07,6.82032
242,2.28872e-07,6.64041
241,1.36529e-07,6.86478
240,3.1683999999999997e-07,6.49916
239,1.74959e-07,6.75706
238,1.43514e-07,6.84311
237,1.89988e-07,6.72127
236,2.53391e-07,6.59621
235,2.32256e-07,6.63403
234,2.3158e-07,6.6353
233,1.81405e-07,6.74135
232,1.8527400000000002e-07,6.73219
231,1.41563e-07,6.84905
230,2.35167e-07,6.62862
229,2.4121000000000003e-07,6.6176
228,2.69324e-07,6.56972
227,2.85859e-07,6.54385
226,2.77714e-07,6.5564
225,2.17731e-07,6.66208
224,1.69127e-07,6.77179
223,2.5046699999999996e-07,6.60125
222,3.74107e-07,6.427
221,1.19638e-07,6.92213
220,2.63003e-07,6.58004
219,3.41483e-07,6.46663
218,2.41444e-07,6.61718
217,2.97877e-07,6.52596
216,3.30972e-07,6.48021
215,1.7949e-07,6.74596
214,3.23842e-07,6.48967
213,3.26593e-07,6.48599
212,4.1258399999999996e-07,6.38449
211,4.81999e-07,6.31695
210,3.22419e-07,6.49158
209,2.60702e-07,6.58386
208,4.56668e-07,6.3404
207,4.7453e-07,6.32374
206,3.87379e-07,6.41186
205,4.79286e-07,6.31941
204,3.4277499999999997e-07,6.46499
203,3.5098400000000004e-07,6.45471
202,4.09277e-07,6.38798
201,3.89082e-07,6.40996
200,3.21986e-07,6.49216
