λ,T
689.0,0.972135
690.0,0.971529
691.0,0.969694
692.0,0.973351
693.0,0.971168
694.0,0.968783
695.0,0.970204
696.0,0.97121
697.0,0.974167
698.0,0.971
699.0,0.973731
700.0,0.971013
701.0,0.971855
702.0,0.974369
703.0,0.973018
704.0,0.973935
705.0,0.973845
706.0,0.973164
707.0,0.971881
708.0,0.970253
709.0,0.970913
710.0,0.972717
711.0,0.971682
712.0,0.975496
713.0,0.974178
714.0,0.970379
715.0,0.970569
716.0,0.969749
717.0,0.970563
718.0,0.971579
719.0,0.971495
720.0,0.972216
721.0,0.970467
722.0,0.971864
723.0,0.971334
724.0,0.972671
725.0,0.972648
726.0,0.972222
727.0,0.97122
728.0,0.971418
729.0,0.972583
730.0,0.972528
731.0,0.969298
732.0,0.970102
733.0,0.967374
734.0,0.968259
735.0,0.969028
736.0,0.96617
737.0,0.96761
738.0,0.966601
739.0,0.968281
740.0,0.968948
741.0,0.966391
742.0,0.969465
743.0,0.967776
744.0,0.966183
745.0,0.9659
746.0,0.963991
747.0,0.962729
748.0,0.960119
749.0,0.952823
750.0,0.952339
751.0,0.939441
752.0,0.928427
753.0,0.916834
754.0,0.8996609999999999
755.0,0.8787649999999999
756.0,0.855232
757.0,0.8264149999999999
758.0,0.793933
759.0,0.7670399999999999
760.0,0.74044
761.0,0.711417
762.0,0.683091
763.0,0.656315
764.0,0.638051
765.0,0.620572
766.0,0.607811
767.0,0.599013
768.0,0.594929
769.0,0.5964079999999999
770.0,0.6056199999999999
771.0,0.624368
772.0,0.6533100000000001
773.0,0.688001
774.0,0.729144
775.0,0.771973
776.0,0.8066160000000001
777.0,0.820197
778.0,0.80366
779.0,0.76372
780.0,0.712051
781.0,0.661694
782.0,0.615518
783.0,0.573923
784.0,0.524553
785.0,0.4705129999999999
786.0,0.4128
787.0,0.3555939999999999
788.0,0.301978
789.0,0.2562879999999999
790.0,0.216202
791.0,0.181228
792.0,0.152425
793.0,0.129167
794.0,0.110776
795.0,0.0953666999999999
796.0,0.0827823
797.0,0.0735024
798.0,0.064863
799.0,0.0577263
800.0,0.0518395
801.0,0.0471136
802.0,0.0429445
803.0,0.039415
804.0,0.0363726999999999
805.0,0.0339151
806.0,0.0319154
807.0,0.0301149
808.0,0.0286436
809.0,0.0274162
810.0,0.0263459
811.0,0.0255047999999999
812.0,0.0248217
813.0,0.0242387
814.0,0.0238783
815.0,0.0235495999999999
816.0,0.0233672
817.0,0.0232081
818.0,0.0231305
819.0,0.02317
820.0,0.0232784
821.0,0.0234460999999999
822.0,0.0236351
823.0,0.0239135
824.0,0.0241777
825.0,0.0245363
826.0,0.0249109
827.0,0.0252409
828.0,0.0256553
829.0,0.0260039
830.0,0.0264819
831.0,0.0269039
832.0,0.0273079
833.0,0.0278118
834.0,0.0283315
835.0,0.0288439
836.0,0.0294334
837.0,0.0300580999999999
838.0,0.0308024
839.0,0.0316466
840.0,0.0326327
841.0,0.03375
842.0,0.0349584
843.0,0.0363991999999999
844.0,0.0381762
845.0,0.0401923
846.0,0.0425901
847.0,0.0451529
848.0,0.0484436
849.0,0.0525871999999999
850.0,0.0574146
851.0,0.0632609
852.0,0.0705977
853.0,0.0801203
854.0,0.0938809
855.0,0.108582
856.0,0.128529
857.0,0.155809
858.0,0.192315
859.0,0.238608
860.0,0.3004759999999999
861.0,0.368626
862.0,0.445984
863.0,0.504858
864.0,0.543152
865.0,0.5636019999999999
866.0,0.581874
867.0,0.6131150000000001
868.0,0.610993
869.0,0.514703
870.0,0.370577
871.0,0.250674
872.0,0.183752
873.0,0.141455
874.0,0.115823
875.0,0.0981585
876.0,0.0847618
