λ,T,Reflectance
989,0.75283763885,0.24379621101280172
990,0.7520601272499999,0.2445649800309796
991,0.7513212203999999,0.24536585715893713
992,0.7504182052999999,0.2462152383325225
993,0.7494667816500001,0.24716613560807532
994,0.7485136794999999,0.24815669551824768
995,0.7474103165,0.24918603358845481
996,0.74633438115,0.25028537837448755
997,0.7452477646,0.2513814938173879
998,0.7440839386,0.2525417678749335
999,0.7428381729,0.253797108496258
1000,0.74158023835,0.2550496013511732
1001,0.7402020264,0.2564190090972297
1002,0.73884292605,0.2577046155191817
1003,0.7374938011500001,0.25907977689021744
1004,0.7361238098000001,0.26052552120961103
1005,0.73478796005,0.26189656398795225
1006,0.7333511734,0.26338921064572035
1007,0.73178720475,0.2648470142386908
1008,0.7303516768999999,0.2663012994035572
1009,0.7288232803,0.26786784422365534
1010,0.7273383713,0.26926858984538604
1011,0.72584152225,0.27080698949274934
1012,0.72439888,0.2723194120022075
1013,0.72278694155,0.27386669661045426
1014,0.72129522325,0.2754285253038825
1015,0.7198020934999999,0.2768975958672458
1016,0.7183170891,0.2783874024517702
1017,0.71685129165,0.27984324137677175
1018,0.7154612350499999,0.2813125558918445
1019,0.7139579773,0.2827746373878447
1020,0.7124378395,0.28424563089226484
1021,0.7111933135999999,0.2856273506582576
1022,0.7096942138500001,0.28697360538756794
1023,0.7083250236499999,0.28834295216117684
1024,0.7071284484499999,0.28963088011233284
1025,0.70575538635,0.29097638237019763
1026,0.7044111061000001,0.2922956906273916
1027,0.70330770495,0.2935085466322515
1028,0.7020211029000001,0.29468287754300326
1029,0.7009241295000002,0.2958543663987797
1030,0.6998017120500001,0.29696077759098904
1031,0.6987615013,0.2980254768725541
1032,0.69757350925,0.29910755352733526
1033,0.696525898,0.30011591159513723
1034,0.6956694412000001,0.3010729467691602
1035,0.6947405243,0.30200114604319006
1036,0.6939091873,0.30284099713899626
1037,0.69307403565,0.3036245965572657
1038,0.6922504425,0.30450751359234374
1039,0.6915062713500001,0.30524479358272744
1040,0.69084753035,0.3058490528083797
1041,0.6901600837499999,0.30653175102295405
1042,0.6894834900000001,0.30711495423894397
1043,0.6889402008000001,0.3076298755763896
1044,0.6883443069499999,0.30820186602701655
1045,0.6878486061,0.3087122869313522
1046,0.68745536805,0.3091072791042291
1047,0.6870147704999999,0.30953521081650437
1048,0.68655145645,0.30985191184414373
1049,0.6862150574,0.3101442967476903
1050,0.6852898407000001,0.30350200072897865
1051,0.68596740725,0.30362542912050466
1052,0.68495424275,0.30385642831653714
1053,0.6845697975,0.30362366156293497
1054,0.6849658393999999,0.30447875882991765
1055,0.6846001053,0.3044421560557449
1056,0.68454170225,0.3045500776372976
1057,0.6845359802000001,0.3045679109887827
1058,0.6847221756,0.3045597202724941
1059,0.68497188565,0.30445389042780596
1060,0.6848362541,0.3042435593195092
1061,0.68498003005,0.30452966440863977
1062,0.6846279907,0.3040340823077047
1063,0.6856263733,0.30430143222367806
1064,0.6854521941999999,0.3045466536938028
1065,0.6852493667999999,0.30450747487275825
1066,0.68474506375,0.3039817969988161
1067,0.6857390975500001,0.30382993666812663
1068,0.68600536345,0.3035399366998103
1069,0.6856149292000001,0.30255196441304094
1070,0.6861455536,0.3024868476682802
1071,0.6863563347,0.3017590834316845
1072,0.6866176032999999,0.30276263061280706
1073,0.6869676971500001,0.30256597110936506
1074,0.6873600197,0.30266541891770343
1075,0.6864730263,0.300915318471692
1076,0.68724609375,0.30121063355173555
1077,0.6873469925000001,0.30149244639958317
1078,0.6878558731,0.30122778994273863
1079,0.6880417824,0.3004737013911708
1080,0.6877401161000001,0.30093866972220984
1081,0.6883585548,0.3011975125024011
1082,0.6880577278,0.30056132970279
1083,0.6885012436,0.3001970891995543
1084,0.68897489545,0.30026608987428566
1085,0.68878494265,0.3002114164657562
1086,0.6885426712,0.30007303807739794
1087,0.6886325836,0.29978901085671894
1088,0.6888822555499999,0.29988502524498606
1089,0.68891197205,0.3003252759776245
1090,0.68839197155,0.3000917192346508
1091,0.6890014266500001,0.2997363249620497
1092,0.6882732009999999,0.3007881329602814
1093,0.6883825874,0.3008040855472957
1094,0.68794013975,0.3007134102405951
1095,0.68805154805,0.30091599627556076
1096,0.6879203605499999,0.3007174014943141
1097,0.6872838974,0.3015048019718506
1098,0.68756750105,0.3013136078577211
1099,0.68651449205,0.3014754541366373
1100,0.6866351891000001,0.30218903855396134
1101,0.68615413665,0.30263730972855746
1102,0.6855962372000001,0.30328591352441914
1103,0.6854781151,0.3042781336597554
1104,0.6845517158500001,0.3038867956123832
1105,0.6843050194,0.30387801026983646
1106,0.6836910057,0.305090264454364
1107,0.6835261345000001,0.3061832609425927
1108,0.6830213928000001,0.3061494435402097
1109,0.6826727295,0.3070866099006102
1110,0.6811344719,0.3075319683177783
1111,0.68065462115,0.3080780567560448
1112,0.68039319995,0.30914303473315174
1113,0.6790678215,0.3095136686523503
1114,0.67879127505,0.310552985367954
1115,0.67795871735,0.31153224648229283
1116,0.67674795155,0.31209324347943074
1117,0.67620853425,0.31297187170366064
1118,0.6751141739,0.3138644609880591
1119,0.6739308929000001,0.3150569435625205
1120,0.67320344925,0.31663834951169123
1121,0.67232925415,0.3163870440493529
1122,0.6714842987,0.3178525634686315
1123,0.67088632585,0.31879903516388475
1124,0.66909147265,0.31956157306045235
1125,0.6683535385499999,0.3207564463340527
1126,0.66797748565,0.32178493372558364
1127,0.66703250885,0.32278094608017965
1128,0.6653609466499999,0.32399662253267325
1129,0.6645792770500001,0.32539256465008515
1130,0.66361169815,0.3256383944789802
1131,0.6623872948,0.3268418636816504
1132,0.6612742805499999,0.32816357554760645
1133,0.66108097075,0.32913830404938893
1134,0.65954610825,0.33006989199541636
1135,0.6584245491,0.3311007341325171
1136,0.65721271515,0.33188247863193576
1137,0.6565900802499999,0.33307095049642044
1138,0.6559363365,0.33401816835178694
1139,0.6550601387,0.3353482904319292
1140,0.6544834137,0.33633371551038416
1141,0.65281887055,0.3368990427128599
1142,0.65166065215,0.3378837900038601
1143,0.6510340691000001,0.338860412152702
1144,0.6503385544,0.34008724857986516
1145,0.6490147781500001,0.3410309677219264
1146,0.6480098533499999,0.3419768651865753
1147,0.6467916298,0.3423804588822856
1148,0.6461943245,0.34312705796791776
1149,0.6462555885500001,0.3446084172085556
1150,0.64544771195,0.3452629746071116
1151,0.6440999603,0.3458230587323723
1152,0.6440552521,0.3466800118176836
1153,0.6430288505499999,0.347467542217162
1154,0.64221961975,0.34800832690303346
1155,0.64204189305,0.3488992466394189
1156,0.6412423896999999,0.3497078448756539
1157,0.6408351516499999,0.35055017699018953
1158,0.63999471665,0.3502085204808874
1159,0.63933813095,0.35120164932932296
1160,0.63887809755,0.3521367829385895
1161,0.6382329369,0.3523964819670175
1162,0.637965107,0.3522601757177954
1163,0.6376866913,0.3532914480268826
1164,0.6370355034,0.3532026402314291
1165,0.6367206192,0.3539127061126316
1166,0.63641025545,0.3544093421295825
1167,0.6361636734,0.35443353088867924
1168,0.63549175265,0.3546661319990145
1169,0.6359229851000001,0.35473237652105033
1170,0.6355644226,0.35495299578259887
1171,0.63562532425,0.3556476825806383
1172,0.635145607,0.35546237740363934
1173,0.635016613,0.35550864033757074
1174,0.63536582945,0.35590944418559917
1175,0.63541423795,0.355812083259355
1176,0.6351425170999999,0.35567925127530714
1177,0.6349641228,0.35534875724655973
1178,0.63477096555,0.35556481372523946
1179,0.63534814835,0.3555017315733021
1180,0.63565011975,0.3551931246182754
1181,0.63561107635,0.354952129996122
1182,0.6356934738,0.35479039518922134
1183,0.6361213302500001,0.3547941040838435
1184,0.636663208,0.35481888585812854
1185,0.6367160034,0.35408741831847806
1186,0.6372568512,0.3540714270640942
1187,0.63758062365,0.35408963626206147
1188,0.6378267288,0.3529524647161663
1189,0.63814811705,0.3532091048659956
1190,0.6388658142,0.3522395702170964
1191,0.63934013365,0.35205379366801476
1192,0.6391591644,0.3511842450704608
1193,0.6403614807,0.35098076680105067
1194,0.6410336112999999,0.3505231606043428
1195,0.6416981125000001,0.35030893230188886
1196,0.6414057350499999,0.3490848484160717
1197,0.6422402954,0.34848536534434055
1198,0.643484478,0.34823103467112915
1199,0.6436890792500001,0.3474795984377058
1200,0.6444989967000001,0.34704479245338343
1201,0.64522159575,0.3457789812135808
1202,0.64565093995,0.3449508635848379
1203,0.6467722320499999,0.34463772301360396
1204,0.6475346183499999,0.3442583343641086
1205,0.6485441589500001,0.342743886662564
1206,0.6487369156,0.34269289548406534
1207,0.6494528579500001,0.34141244966229356
1208,0.6504996109,0.34081881288601484
1209,0.65166345595,0.3398362799949492
1210,0.6520775985999999,0.3390895168933954
1211,0.65330299375,0.3378648878003756
1212,0.6541677665500001,0.3372132202980493
1213,0.6548727035499999,0.3362135589545519
1214,0.6552162552,0.3357194220730695
1215,0.65660305025,0.33500020135759184
1216,0.65726314545,0.3339057880819263
1217,0.6583710861000001,0.33347808963986736
1218,0.65855283735,0.3322022721098877
1219,0.66024276735,0.3313130171094937
1220,0.660696373,0.3305170809829455
1221,0.66197135925,0.3297144763675351
1222,0.6622299576,0.32839041590579016
1223,0.66310974125,0.3281103085583264
1224,0.6645460510000001,0.3271201984680036
1225,0.6650204467999999,0.3260828250694854
1226,0.6659487343000001,0.32530150407192127
1227,0.6666815185999999,0.3246138422452784
1228,0.66762836455,0.32355544634117045
1229,0.6686854744,0.3232737775263933
1230,0.66923978805,0.3218216552099632
1231,0.66983283995,0.32097805212043967
1232,0.6704042625,0.32075508118635815
1233,0.6711958504000001,0.319253816830077
1234,0.6720311737,0.31907138940424895
1235,0.6728101157999999,0.31835223183823025
1236,0.6731213188000001,0.3170100757393325
1237,0.67348918915,0.31640027672709264
1238,0.67398931505,0.31558810968902956
1239,0.6748302459500001,0.31504166433876685
1240,0.6754692077500001,0.31408546698234907
1241,0.6756496810999999,0.3135736958535305
1242,0.67616859435,0.31271707706600793
1243,0.67598487855,0.3120242646576274
1244,0.6767509651,0.3112280537720724
1245,0.6776573181000001,0.3112077012558851
1246,0.6781903648,0.31100574113340335
1247,0.6788950538499999,0.31023681061270636
1248,0.6785976981999999,0.3093764211224414
1249,0.6795531081999999,0.308703085856413
1250,0.6801571273499999,0.30901426366557305
1251,0.68055627825,0.30856576835514327
1252,0.6810611725,0.30840244961110286
1253,0.68146690365,0.3080104987586793
1254,0.6816111755,0.3079668123691124
1255,0.6817508507,0.307588543352579
1256,0.6821184349,0.30758430732272124
1257,0.68272977825,0.30750812836226915
1258,0.6830806731999999,0.30719499720552323
1259,0.6831896591000001,0.30719084771007454
1260,0.6831095314,0.3073117336732835
1261,0.68359035495,0.3073155391742069
1262,0.6833136749,0.30734784351051897
1263,0.68357501985,0.30736516337857817
1264,0.68345510485,0.30735170565110365
1265,0.6841276169,0.30729436394775356
1266,0.6834194565,0.3070755514528857
1267,0.6835462761,0.30772432452855353
1268,0.68377235415,0.30765061518051356
1269,0.68369932175,0.30800878438586154
1270,0.6835202407500001,0.3077340899792689
1271,0.68336395265,0.30842658168252435
1272,0.6834398842,0.30870795067723705
1273,0.68256666185,0.308774175065729
1274,0.68306087495,0.3091209147321638
1275,0.6823907089,0.30957029379384127
1276,0.68208572385,0.3097979858585841
1277,0.6820088386500001,0.3105558513256469
1278,0.6815893554499999,0.31038055980941665
1279,0.68107099535,0.311352168992131
1280,0.6807659340000001,0.3114972029623746
1281,0.6803740692,0.31169215703426295
1282,0.67982910155,0.31245793485180934
1283,0.67947826385,0.31245764509861695
1284,0.67902479175,0.31318947233008915
1285,0.6782772827,0.31381001342119297
1286,0.6780141449,0.3143340865536486
1287,0.6773439598000001,0.31498075660385494
1288,0.67690628055,0.3151454540906932
1289,0.6764538193,0.3158755909920002
1290,0.67600585935,0.3160210928656493
1291,0.6754054641499999,0.3176544997513563
1292,0.67454086305,0.31771429799796364
1293,0.6737830162,0.31810730450459684
1294,0.6733664131,0.3189893975445278
1295,0.67319725035,0.3198034239716374
1296,0.67259082795,0.32061481918864715
1297,0.6722465705499999,0.32084340776765863
1298,0.6708962059,0.32149257187298397
1299,0.67011932375,0.32212617795167886
1300,0.6697863196999999,0.3224681006643459
1301,0.66942491535,0.3234390295661241
1302,0.6685696602,0.3235245162626652
1303,0.6680400276,0.3243268964197948
1304,0.66754068375,0.3251642346500701
1305,0.6666916847000001,0.32578132882892386
1306,0.6658733177499999,0.32650087308722325
1307,0.6655819320499999,0.327263874195872
1308,0.66516159055,0.32794715570125255
1309,0.66437517165,0.3283465627829034
1310,0.66379671095,0.3291147952898224
1311,0.66309547425,0.32980961551259824
1312,0.66272487645,0.3302918655999523
1313,0.6621028328,0.3306310524241746
1314,0.6613233948,0.33136841280453716
1315,0.6606432914999999,0.3318764955195806
1316,0.6600959396499999,0.3322080356075338
1317,0.6596137237499999,0.3327419070369587
1318,0.6590739059499999,0.3336528864251973
1319,0.6586768913500001,0.3340015222415657
1320,0.6582941246,0.33450537195006447
1321,0.65786577225,0.334972419950313
1322,0.6571261024499999,0.33536225003449227
1323,0.6564434051500001,0.3357533049774693
1324,0.6563446426499999,0.33651039050034853
1325,0.6556038284,0.33686092442098586
1326,0.6550080681,0.3372881116320673
1327,0.654741745,0.33781068328495856
1328,0.6546278763,0.3376173426278028
1329,0.6537729263500001,0.33816754350949396
1330,0.65324731825,0.3384762849445368
1331,0.65305360795,0.3385984775665385
1332,0.6522110176,0.33866238966289486
1333,0.6522897148,0.3392793455579287
1334,0.65159446715,0.33924369837391566
1335,0.65153778075,0.3397134795342926
1336,0.6518273926,0.340066549802204
1337,0.65063640595,0.33967029289348816
1338,0.6508878708,0.34003234181180164
1339,0.65062568665,0.3404087739562186
1340,0.6502948379500001,0.34031246683214644
1341,0.65002479555,0.34001295741256293
1342,0.649610424,0.3402738826834003
1343,0.64961900715,0.340138464225845
1344,0.6495734024,0.34030139257781544
1345,0.64929065705,0.34051602782633045
1346,0.6489969063,0.34035918766753065
1347,0.64916519165,0.34031965582116613
1348,0.6492863655000001,0.339787031669009
1349,0.64938791275,0.3402574769593002
1350,0.6489348602,0.3396056559744989
1351,0.64936164855,0.3397295223797762
1352,0.64922649385,0.3395722484878982
1353,0.6493419266000001,0.3392455301212153
1354,0.64916349415,0.33904365222997557
1355,0.6496007155999999,0.3384882897544521
1356,0.6497404099,0.3384620294440863
1357,0.64969940185,0.3385358387257076
1358,0.650094223,0.33773255769715826
1359,0.6501149368500001,0.33755780439166455
1360,0.6504515457,0.3371836257468205
1361,0.65061374665,0.3364801387951834
1362,0.65097053525,0.33639784563697384
1363,0.65066003795,0.33548386196499086
1364,0.650311985,0.33483911695914076
1365,0.65105606075,0.33408988757815933
1366,0.65132642745,0.33382188823147607
1367,0.6509753227,0.33275903564431664
1368,0.6504847336,0.33188380320928174
1369,0.6498310279999999,0.33108521413312425
1370,0.64884822845,0.3292486139696396
1371,0.64771663665,0.32834544857197967
1372,0.64585496905,0.32656514637747464
1373,0.643546772,0.3243368485435919
1374,0.64151094435,0.323092586434773
1375,0.6386597061,0.32058526252196773
1376,0.635646019,0.31819784986675065
1377,0.63301088335,0.31625672826225876
1378,0.62995939255,0.31424130989301213
1379,0.6276075744499999,0.3120142518623127
1380,0.62607473375,0.31007692219240823
1381,0.62450796125,0.3083393202826686
1382,0.6234522247,0.3070057519552131
1383,0.6241599655000001,0.3058337066804062
1384,0.6249456024,0.30473719503944735
1385,0.62592041015,0.3036760471490078
1386,0.6277381515499999,0.30343733006937645
1387,0.62920681,0.3031799689257363
1388,0.6317349434,0.3027060420964378
1389,0.6341422844,0.3020051362359387
1390,0.63679786685,0.30196431970445625
1391,0.6395096206499999,0.3013042846586377
1392,0.6419589233499999,0.3015482668335769
1393,0.6443128204,0.30081537594225805
1394,0.6478450394,0.3008279191253964
1395,0.6505016326999999,0.3002441269870465
1396,0.653450737,0.2998754145048264
1397,0.6562904358,0.29976832191753056
1398,0.6591774368,0.29910029838446545
1399,0.6614030647,0.29897152999705556
1400,0.66337051395,0.2977995927335034
1401,0.6668602562,0.2978695514542941
1402,0.66900712965,0.2968507953184295
1403,0.6711262893500001,0.2960216627598752
1404,0.673168354,0.29599185417063956
1405,0.67544303895,0.29480816980379426
1406,0.6776136589,0.29434159440152513
1407,0.6798006630000001,0.29287047489092116
1408,0.6820680045999999,0.29212400504131375
1409,0.68366430285,0.2912980425107811
1410,0.6855749320999999,0.2900015092641631
1411,0.6876620102,0.2895557531103994
1412,0.6892508697499999,0.28852845556921586
1413,0.6910488700999999,0.28758357522364364
1414,0.69307611465,0.28677233102059835
1415,0.69464694975,0.28524153686185455
1416,0.6960382461500001,0.28456864697297446
1417,0.697971096,0.28315761729033606
1418,0.6996470833,0.2823937350222907
1419,0.7010142517,0.28155646814652946
1420,0.7028944015499999,0.2796488554247555
1421,0.7043800544500001,0.27840319576114425
1422,0.70631521225,0.27789661249181746
1423,0.70795396805,0.2766244127486428
1424,0.70965747835,0.27561874754315613
1425,0.7105676651,0.27438632123036
1426,0.7125307083,0.2733351315396588
1427,0.7138205147,0.27193393848274805
1428,0.7150972557,0.2710786638435239
1429,0.7165056800499999,0.269686318506318
1430,0.7184234619000001,0.2687364477698764
1431,0.7196856499000001,0.26782519313806374
1432,0.72092947005,0.2660760299015765
1433,0.7224422073,0.26517606338486144
1434,0.72366127015,0.26385659107871545
1435,0.72524995805,0.2628746111130276
1436,0.7264808273500001,0.26151750391085776
1437,0.7278878784,0.26050794393158316
1438,0.72885499955,0.2593938672688315
1439,0.7305199623,0.2584947304924737
1440,0.73184783935,0.2571779504008073
1441,0.7334854126,0.2563264612346173
1442,0.7346821976,0.25506498947984324
1443,0.7355644798500001,0.25432871159556675
1444,0.7370924759,0.2528635989929865
1445,0.738098526,0.25191547439232365
1446,0.7395645523000001,0.2505148528389656
1447,0.7405617714,0.2497646644757175
1448,0.7416235541999999,0.24822483202998546
1449,0.7428261374999999,0.2472866228915075
1450,0.7439188385,0.2464189052888087
1451,0.74473337175,0.24550513575519717
1452,0.7458814049,0.24472782260103515
1453,0.74722753525,0.24394659664762705
1454,0.74830566405,0.2428440195040028
1455,0.7490976715,0.2421692726303081
1456,0.7500451088,0.24066811542453037
1457,0.7514017296,0.24013284758069411
1458,0.7518947983,0.23964104351056395
1459,0.75323896405,0.2385565800557771
1460,0.75396455765,0.2377100381788795
1461,0.75525491715,0.23685659004210435
1462,0.7553151511999999,0.23565098676659893
1463,0.7566558075,0.23526545142223143
1464,0.75726861955,0.2342078915771282
1465,0.75821472165,0.23376070637892568
1466,0.7590283203,0.23316548258390796
1467,0.7598031425499999,0.23252044796831048
1468,0.76023244855,0.23186718429555242
1469,0.7611102866999999,0.23127991521253438
1470,0.7616906357000001,0.23035766327141405
1471,0.7625330925,0.22999733783625192
1472,0.7631814384500001,0.22898629238956555
1473,0.7638082504,0.22908474247420393
1474,0.76379802705,0.2282231256339817
1475,0.7647750854500001,0.22787992904626708
1476,0.7651424407999999,0.22732690600808422
1477,0.7659048271000001,0.22645210543426672
1478,0.7663141440999999,0.22639752339583674
1479,0.7665523910500001,0.2260672395836934
1480,0.7672668838500001,0.22550529849267936
1481,0.7676997756999999,0.22562081823568764
1482,0.76797533035,0.22535616930742336
1483,0.7683882903999999,0.22488354173482306
1484,0.7684028816,0.22412912940855925
1485,0.76899785995,0.22384056259719004
1486,0.76933069225,0.22359340178882228
1487,0.7689757537999999,0.22340139028594122
1488,0.7696823883,0.22294613932107643
1489,0.76973295215,0.22333889812771474
1490,0.7700695419,0.22297092498058363
1491,0.77018886565,0.22281061512503747
1492,0.7704251671,0.22250595815628288
1493,0.77022893905,0.22265019427909485
1494,0.77040779115,0.22227956319022182
1495,0.7705303954999999,0.22216436877505946
1496,0.77081991195,0.22271067885766477
1497,0.7708958435,0.22246341308403073
1498,0.77022233965,0.222504366018252
1499,0.7705658149999999,0.22276507418691477
1500,0.7709513855,0.22247404655808137
1501,0.7708993149,0.22251597757747876
1502,0.770538044,0.22230497641088165
1503,0.7703721046500001,0.22226724771329182
1504,0.77043621065,0.2226373816442199
1505,0.7703885269,0.2226531444450594
1506,0.77006628035,0.2231195884761717
1507,0.76957273485,0.22268091330016782
1508,0.7699932289,0.2234403169238891
1509,0.76970106125,0.2234500825250031
1510,0.7697783469999999,0.2237841114160555
1511,0.7693832779,0.2239073930627873
1512,0.7688999939,0.2243849843971705
1513,0.7686564445499999,0.22452258989172438
1514,0.7690777397499999,0.224528341868077
1515,0.7682116318,0.2246857631637887
1516,0.76807184215,0.22480742441922863
1517,0.76838645935,0.2257320721012175
1518,0.7678959464999999,0.2255788540630884
1519,0.76708286285,0.22539556151267207
1520,0.7672881889,0.22646620248867183
1521,0.76720417025,0.22680716898184614
1522,0.7664345740999999,0.2270977294590278
1523,0.7662140274000001,0.22778949449057082
1524,0.7655658531,0.22750794994323173
1525,0.7655128670000001,0.22770285640278254
1526,0.76519433975,0.22867189173196137
1527,0.7647810363499999,0.22849704664446677
1528,0.7646854019,0.22898567787629232
1529,0.76448451995,0.22954725880789045
1530,0.76376096725,0.22979347670208694
1531,0.76349739075,0.22975907126007994
1532,0.76329278945,0.23087050269622938
1533,0.76289329525,0.23125598500387262
1534,0.7622558022,0.2313162829992691
1535,0.7620916748,0.23180096957663202
1536,0.76129049305,0.23177727828026612
1537,0.7612824249000001,0.2325573268095541
1538,0.7604245376500001,0.232807085616632
1539,0.7605777359000001,0.23345507976061317
1540,0.7604275894,0.23372274979393978
1541,0.7597342872499999,0.23401650573801136
1542,0.7593148422,0.2345609395931616
1543,0.7591287613,0.23446684073207677
1544,0.7587074470499999,0.23507275337513187
1545,0.7584349441500001,0.23560913855625634
1546,0.75799077985,0.2356452621144728
1547,0.75750597,0.2362912840577576
1548,0.7578296471,0.236801694808715
1549,0.7565968895,0.23707414747434805
1550,0.7562438011,0.23739483477299111
1551,0.7561569786000001,0.2377945549920699
1552,0.7560517502,0.23810360683476162
1553,0.7557136345000001,0.23828547623418112
1554,0.75504428865,0.23845092947568644
1555,0.75515104295,0.23913315924386452
1556,0.75460832595,0.2387129944778829
1557,0.7544786071999999,0.23980059055551417
1558,0.75429618835,0.23981818129946006
1559,0.7538024329999999,0.24035886651613628
1560,0.7535884857499999,0.24033529117299404
1561,0.75338569645,0.2411490592049362
1562,0.7528357887,0.24094115526490525
1563,0.75305501935,0.24131008443822105
1564,0.7523107147500001,0.24196187012706047
1565,0.7523415184,0.24159954675295053
1566,0.7521037102,0.24182679041513086
1567,0.7523475074999999,0.24228634412305197
1568,0.7514380455,0.2423877911847091
1569,0.7514971542500001,0.24293282761923343
1570,0.7513209534,0.2432305554951877
1571,0.75100400925,0.24291584754530365
1572,0.7505866050500001,0.24278322072086614
1573,0.7511312675499999,0.2440006340495258
1574,0.7506092262,0.2432705918602095
1575,0.7508051872499999,0.24345171978387295
1576,0.7506760406499999,0.24338580724782694
1577,0.7500336075,0.2434890574002451
1578,0.75050994875,0.24414639203557548
1579,0.7498535728499999,0.24362368412662022
1580,0.7503194809,0.24470421247459342
1581,0.7500562286499999,0.24398162632177797
1582,0.7502697754,0.24447218496897502
1583,0.7499961852999999,0.2438803125636414
1584,0.74955787655,0.24399492549609597
1585,0.750136776,0.24446473083523856
1586,0.7497995949,0.24478755635694796
1587,0.75016859055,0.24453596667651897
1588,0.7502998543,0.2448138362473299
1589,0.74997974395,0.24415501459223776
1590,0.7500397682000001,0.24413207414200438
1591,0.75050785065,0.24464430554043182
1592,0.75032339095,0.24380392520969696
1593,0.75077224735,0.24449127341943033
1594,0.75121002195,0.24442099661682412
1595,0.7506976127499999,0.24375045908590975
1596,0.75103185655,0.2434789720189832
1597,0.7514090156500001,0.24359717461877506
1598,0.7512671661499999,0.24285439784825424
1599,0.7512963485999999,0.24330171185784757
1600,0.7520423889500001,0.2428768701794781
1601,0.7518246650500001,0.24240128852273457
1602,0.7521100235,0.24299196262981582
1603,0.7525941276500001,0.2421554962076405
1604,0.7525984001,0.2418953390478196
1605,0.7523602295,0.2418178211021882
1606,0.7532867050000001,0.24156085862755972
1607,0.7533176994,0.24135262853366682
1608,0.75377256395,0.24078165538542065
1609,0.7541207504499999,0.24020982808876518
1610,0.75519439695,0.240736160844167
1611,0.75500326155,0.23973456250915867
1612,0.7552627373,0.2391235316440769
1613,0.7552234077500001,0.2389556919068005
1614,0.7560172653500001,0.23852033346649196
1615,0.7566543579,0.23822957720944
1616,0.75650877,0.23776376827929188
1617,0.7576181221,0.23695647546183576
1618,0.75829875945,0.23708239697911132
1619,0.7580791092,0.23611008998073119
1620,0.75896434785,0.2354944640047477
1621,0.7588160895999999,0.23501514915963928
1622,0.7600783157000001,0.23496856736706387
1623,0.76057142255,0.23418635754293204
1624,0.76162433625,0.23385679606422233
1625,0.7614195442499999,0.23302663751780894
1626,0.7617580986,0.23300496549904756
1627,0.76202568055,0.23162311814545292
1628,0.76256479265,0.23053369476951624
1629,0.7634836578499999,0.23109664494262705
1630,0.7637822914,0.2300703510077259
1631,0.7653003502,0.22980639749069645
1632,0.76557483675,0.2284805948533588
1633,0.76635860445,0.22892397611450083
1634,0.76665166855,0.22773527184486697
1635,0.7674396324,0.22719020037122128
1636,0.7685351753,0.2267422932362167
1637,0.7690764236500001,0.2260428731849741
1638,0.7697354889,0.22508553944624782
1639,0.7703766822999999,0.2241885033453769
1640,0.7719841385000001,0.223672707936707
1641,0.7724202156,0.22281200878152585
1642,0.7731124878,0.22202299964194125
1643,0.7736108398,0.22083036192834893
1644,0.7741278267,0.21980374321963558
1645,0.77510951995,0.22019271351590114
1646,0.7758486557000001,0.2185963183440643
1647,0.77685037615,0.21842803208880862
1648,0.7776999855,0.21695607607703798
1649,0.7779708289999999,0.21621710311422407
1650,0.7788000488500001,0.21535031522797826
1651,0.78041427615,0.21487156488359452
1652,0.7805155182,0.21412063108585935
1653,0.7816486358500001,0.2123826646184891
1654,0.7825408172499999,0.21249262580492595
1655,0.7838572311500001,0.21090457961388887
1656,0.7837227249500001,0.21029171640309244
1657,0.7851678085500001,0.209232149700343
1658,0.7861353302,0.20809686227939037
1659,0.7868048096,0.20785336195767712
1660,0.7879000092000001,0.20646920962776505
1661,0.78894985195,0.2060661212738812
1662,0.78996120455,0.20504916482880325
1663,0.79115055085,0.20391720228217217
1664,0.79188926695,0.2024790592860234
1665,0.7925907898,0.20214887427162453
1666,0.7938996506000001,0.2008125896144167
1667,0.7950628281000001,0.20055835269978575
1668,0.79573791505,0.1986373073259554
1669,0.7959273529,0.1983672235474228
1670,0.7974599838,0.19692037818412905
1671,0.7984658813500001,0.19642856899636535
1672,0.79988765715,0.1956567215095352
1673,0.8007895279,0.1940543924984231
1674,0.80169071195,0.192434273850902
1675,0.8022690964,0.19222062890788394
1676,0.8032645035,0.1916675518122813
1677,0.80443870545,0.19024492281428795
1678,0.8052358627000001,0.1884501317487607
1679,0.80637046815,0.18811367010903904
1680,0.8069990158499999,0.187215547187237
1681,0.80848934175,0.1864551465065783
1682,0.8092889786,0.18495524980385916
1683,0.8108987808000001,0.1837532960796306
1684,0.81130153655,0.18229453080724936
1685,0.81215625765,0.18178207839047175
1686,0.81329612735,0.18095710912789276
1687,0.8140127563499999,0.18009034978964833
1688,0.81588039395,0.17927984081911646
1689,0.8167700195500001,0.17876788948339808
1690,0.8171978378,0.17713020686056818
1691,0.81840690615,0.17583745905763873
1692,0.8203569412499999,0.1750731935039052
1693,0.8204337692,0.1743482034724991
1694,0.82148448945,0.17224956903184135
1695,0.82264583585,0.17225018857345822
1696,0.8235036087000001,0.17049878411413918
1697,0.8246309279999999,0.17049419836188398
1698,0.8252540970000001,0.1689412897146991
1699,0.8262971877999999,0.16829003624245342
1700,0.8271545410000001,0.1668096235019746
1701,0.8288360976999999,0.1666111992956727
1702,0.830070076,0.16598019104648037
1703,0.83059360505,0.16383236706922147
